sale_id,date,store_id,product_id,quantity,unit_price,revenue
SAL005366,2026-07-04,STR002,PRD038,6,429.0,2574.0
SAL005367,2026-07-04,STR002,PRD039,3,299.0,897.0
SAL005368,2026-07-04,STR003,PRD001,8,599.0,4792.0
SAL005369,2026-07-04,STR003,PRD004,4,1199.0,4796.0
SAL005370,2026-07-04,STR003,PRD005,2,2299.0,4598.0
SAL005371,2026-07-04,STR003,PRD007,5,1999.0,9995.0
SAL005372,2026-07-04,STR003,PRD009,4,299.0,1196.0
SAL005373,2026-07-04,STR003,PRD011,1,1599.0,1599.0
SAL005374,2026-07-04,STR003,PRD013,1,249.0,249.0
SAL005375,2026-07-04,STR003,PRD016,2,1199.0,2398.0
SAL005376,2026-07-04,STR003,PRD020,4,1499.0,5996.0
SAL005377,2026-07-04,STR003,PRD024,1,1499.0,1499.0
SAL005378,2026-07-04,STR003,PRD025,4,1899.0,7596.0
SAL005379,2026-07-04,STR003,PRD026,8,299.0,2392.0
SAL005380,2026-07-04,STR003,PRD027,5,179.0,895.0
SAL005381,2026-07-04,STR003,PRD028,5,499.0,2495.0
SAL005382,2026-07-04,STR003,PRD029,4,349.0,1396.0
SAL005383,2026-07-04,STR003,PRD030,8,199.0,1592.0
SAL005384,2026-07-04,STR003,PRD031,5,999.0,4995.0
SAL005385,2026-07-04,STR003,PRD034,5,399.0,1995.0
SAL005386,2026-07-04,STR003,PRD039,4,299.0,1196.0
SAL005387,2026-07-04,STR003,PRD040,4,249.0,996.0
SAL005388,2026-07-04,STR004,PRD001,2,599.0,1198.0
SAL005389,2026-07-04,STR004,PRD002,1,2899.0,2899.0
SAL005390,2026-07-04,STR004,PRD003,5,3499.0,17495.0
SAL005391,2026-07-04,STR004,PRD004,9,1199.0,10791.0
SAL005392,2026-07-04,STR004,PRD005,2,2299.0,4598.0
SAL005393,2026-07-04,STR004,PRD007,6,1999.0,11994.0
SAL005394,2026-07-04,STR004,PRD008,1,1499.0,1499.0
SAL005395,2026-07-04,STR004,PRD013,2,249.0,498.0
SAL005396,2026-07-04,STR004,PRD016,5,1199.0,5995.0
SAL005397,2026-07-04,STR004,PRD017,1,649.0,649.0
SAL005398,2026-07-04,STR004,PRD018,2,899.0,1798.0
SAL005399,2026-07-04,STR004,PRD021,5,1099.0,5495.0
SAL005400,2026-07-04,STR004,PRD024,4,1499.0,5996.0
SAL005401,2026-07-04,STR004,PRD026,9,299.0,2691.0
SAL005402,2026-07-04,STR004,PRD027,2,179.0,358.0
SAL005403,2026-07-04,STR004,PRD028,4,499.0,1996.0
SAL005404,2026-07-04,STR004,PRD030,6,199.0,1194.0
SAL005405,2026-07-04,STR004,PRD033,1,849.0,849.0
SAL005406,2026-07-04,STR004,PRD034,5,399.0,1995.0
SAL005407,2026-07-04,STR004,PRD038,1,429.0,429.0
SAL005408,2026-07-04,STR004,PRD039,9,299.0,2691.0
SAL005409,2026-07-04,STR004,PRD040,7,249.0,1743.0
SAL005410,2026-07-05,STR001,PRD001,3,599.0,1797.0
SAL005411,2026-07-05,STR001,PRD002,3,2899.0,8697.0
SAL005412,2026-07-05,STR001,PRD003,4,3499.0,13996.0
SAL005413,2026-07-05,STR001,PRD004,9,1199.0,10791.0
SAL005414,2026-07-05,STR001,PRD006,5,1799.0,8995.0
SAL005415,2026-07-05,STR001,PRD009,8,299.0,2392.0
SAL005416,2026-07-05,STR001,PRD010,5,1299.0,6495.0
SAL005417,2026-07-05,STR001,PRD011,4,1599.0,6396.0
SAL005418,2026-07-05,STR001,PRD012,5,199.0,995.0
SAL005419,2026-07-05,STR001,PRD013,4,249.0,996.0
SAL005420,2026-07-05,STR001,PRD014,1,899.0,899.0
SAL005421,2026-07-05,STR001,PRD015,5,449.0,2245.0
SAL005422,2026-07-05,STR001,PRD020,3,1499.0,4497.0
SAL005423,2026-07-05,STR001,PRD021,4,1099.0,4396.0
SAL005424,2026-07-05,STR001,PRD026,7,299.0,2093.0
SAL005425,2026-07-05,STR001,PRD027,3,179.0,537.0
SAL005426,2026-07-05,STR001,PRD028,7,499.0,3493.0
SAL005427,2026-07-05,STR001,PRD029,1,349.0,349.0
SAL005428,2026-07-05,STR001,PRD030,3,199.0,597.0
SAL005429,2026-07-05,STR001,PRD034,5,399.0,1995.0
SAL005430,2026-07-05,STR001,PRD035,8,449.0,3592.0
SAL005431,2026-07-05,STR001,PRD036,9,329.0,2961.0
SAL005432,2026-07-05,STR001,PRD037,3,379.0,1137.0
SAL005433,2026-07-05,STR001,PRD038,4,429.0,1716.0
SAL005434,2026-07-05,STR001,PRD039,4,299.0,1196.0
SAL005435,2026-07-05,STR002,PRD001,10,599.0,5990.0
SAL005436,2026-07-05,STR002,PRD002,3,2899.0,8697.0
SAL005437,2026-07-05,STR002,PRD003,6,3499.0,20994.0
SAL005438,2026-07-05,STR002,PRD004,10,1199.0,11990.0
SAL005439,2026-07-05,STR002,PRD005,3,2299.0,6897.0
SAL005440,2026-07-05,STR002,PRD006,3,1799.0,5397.0
SAL005441,2026-07-05,STR002,PRD009,6,299.0,1794.0
SAL005442,2026-07-05,STR002,PRD011,6,1599.0,9594.0
SAL005443,2026-07-05,STR002,PRD012,3,199.0,597.0
SAL005444,2026-07-05,STR002,PRD013,4,249.0,996.0
SAL005445,2026-07-05,STR002,PRD015,1,449.0,449.0
SAL005446,2026-07-05,STR002,PRD016,3,1199.0,3597.0
SAL005447,2026-07-05,STR002,PRD019,1,1399.0,1399.0
SAL005448,2026-07-05,STR002,PRD020,4,1499.0,5996.0
SAL005449,2026-07-05,STR002,PRD022,3,599.0,1797.0
SAL005450,2026-07-05,STR002,PRD023,6,1299.0,7794.0
SAL005451,2026-07-05,STR002,PRD024,6,1499.0,8994.0
SAL005452,2026-07-05,STR002,PRD026,3,299.0,897.0
SAL005453,2026-07-05,STR002,PRD027,1,179.0,179.0
SAL005454,2026-07-05,STR002,PRD028,7,499.0,3493.0
SAL005455,2026-07-05,STR002,PRD030,6,199.0,1194.0
SAL005456,2026-07-05,STR002,PRD037,4,379.0,1516.0
SAL005457,2026-07-05,STR002,PRD038,3,429.0,1287.0
SAL005458,2026-07-05,STR002,PRD039,10,299.0,2990.0
SAL005459,2026-07-05,STR002,PRD040,6,249.0,1494.0
SAL005460,2026-07-05,STR003,PRD003,5,3499.0,17495.0
SAL005461,2026-07-05,STR003,PRD004,4,1199.0,4796.0
SAL005462,2026-07-05,STR003,PRD006,1,1799.0,1799.0
SAL005463,2026-07-05,STR003,PRD009,6,299.0,1794.0
SAL005464,2026-07-05,STR003,PRD011,4,1599.0,6396.0
SAL005465,2026-07-05,STR003,PRD013,1,249.0,249.0
SAL005466,2026-07-05,STR003,PRD014,1,899.0,899.0
SAL005467,2026-07-05,STR003,PRD015,4,449.0,1796.0
SAL005468,2026-07-05,STR003,PRD016,4,1199.0,4796.0
SAL005469,2026-07-05,STR003,PRD018,1,899.0,899.0
SAL005470,2026-07-05,STR003,PRD021,1,1099.0,1099.0
SAL005471,2026-07-05,STR003,PRD024,2,1499.0,2998.0
SAL005472,2026-07-05,STR003,PRD025,4,1899.0,7596.0
SAL005473,2026-07-05,STR003,PRD026,2,299.0,598.0
SAL005474,2026-07-05,STR003,PRD028,4,499.0,1996.0
SAL005475,2026-07-05,STR003,PRD029,5,349.0,1745.0
SAL005476,2026-07-05,STR003,PRD030,2,199.0,398.0
SAL005477,2026-07-05,STR003,PRD031,4,999.0,3996.0
SAL005478,2026-07-05,STR003,PRD037,5,379.0,1895.0
SAL005479,2026-07-05,STR003,PRD040,6,249.0,1494.0
SAL005480,2026-07-05,STR004,PRD001,5,599.0,2995.0
SAL005481,2026-07-05,STR004,PRD002,1,2899.0,2899.0
SAL005482,2026-07-05,STR004,PRD004,9,1199.0,10791.0
SAL005483,2026-07-05,STR004,PRD005,1,2299.0,2299.0
SAL005484,2026-07-05,STR004,PRD007,2,1999.0,3998.0
SAL005485,2026-07-05,STR004,PRD008,1,1499.0,1499.0
SAL005486,2026-07-05,STR004,PRD011,1,1599.0,1599.0
SAL005487,2026-07-05,STR004,PRD012,2,199.0,398.0
SAL005488,2026-07-05,STR004,PRD014,1,899.0,899.0
SAL005489,2026-07-05,STR004,PRD015,1,449.0,449.0
SAL005490,2026-07-05,STR004,PRD017,4,649.0,2596.0
SAL005491,2026-07-05,STR004,PRD020,5,1499.0,7495.0
SAL005492,2026-07-05,STR004,PRD022,2,599.0,1198.0
SAL005493,2026-07-05,STR004,PRD023,4,1299.0,5196.0
SAL005494,2026-07-05,STR004,PRD024,1,1499.0,1499.0
SAL005495,2026-07-05,STR004,PRD025,1,1899.0,1899.0
SAL005496,2026-07-05,STR004,PRD028,6,499.0,2994.0
SAL005497,2026-07-05,STR004,PRD029,4,349.0,1396.0
SAL005498,2026-07-05,STR004,PRD030,2,199.0,398.0
SAL005499,2026-07-05,STR004,PRD031,2,999.0,1998.0
SAL005500,2026-07-05,STR004,PRD032,1,699.0,699.0
SAL005501,2026-07-05,STR004,PRD033,1,849.0,849.0
SAL005502,2026-07-05,STR004,PRD035,1,449.0,449.0
SAL005503,2026-07-05,STR004,PRD036,4,329.0,1316.0
SAL005504,2026-07-05,STR004,PRD037,2,379.0,758.0
SAL005505,2026-07-05,STR004,PRD039,7,299.0,2093.0
SAL005506,2026-07-06,STR001,PRD001,7,599.0,4193.0
SAL005507,2026-07-06,STR001,PRD003,2,3499.0,6998.0
SAL005508,2026-07-06,STR001,PRD004,3,1199.0,3597.0
SAL005509,2026-07-06,STR001,PRD006,3,1799.0,5397.0
SAL005510,2026-07-06,STR001,PRD007,5,1999.0,9995.0
SAL005511,2026-07-06,STR001,PRD009,6,299.0,1794.0
SAL005512,2026-07-06,STR001,PRD010,5,1299.0,6495.0
SAL005513,2026-07-06,STR001,PRD016,1,1199.0,1199.0
SAL005514,2026-07-06,STR001,PRD017,2,649.0,1298.0
SAL005515,2026-07-06,STR001,PRD024,1,1499.0,1499.0
SAL005516,2026-07-06,STR001,PRD025,2,1899.0,3798.0
SAL005517,2026-07-06,STR001,PRD026,7,299.0,2093.0
SAL005518,2026-07-06,STR001,PRD027,4,179.0,716.0
SAL005519,2026-07-06,STR001,PRD028,3,499.0,1497.0
SAL005520,2026-07-06,STR001,PRD029,1,349.0,349.0
SAL005521,2026-07-06,STR001,PRD030,7,199.0,1393.0
SAL005522,2026-07-06,STR001,PRD031,1,999.0,999.0
SAL005523,2026-07-06,STR001,PRD033,1,849.0,849.0
SAL005524,2026-07-06,STR001,PRD034,4,399.0,1596.0
SAL005525,2026-07-06,STR001,PRD035,4,449.0,1796.0
SAL005526,2026-07-06,STR001,PRD037,4,379.0,1516.0
SAL005527,2026-07-06,STR001,PRD038,3,429.0,1287.0
SAL005528,2026-07-06,STR001,PRD039,3,299.0,897.0
SAL005529,2026-07-06,STR002,PRD001,6,599.0,3594.0
SAL005530,2026-07-06,STR002,PRD002,2,2899.0,5798.0
SAL005531,2026-07-06,STR002,PRD003,3,3499.0,10497.0
SAL005532,2026-07-06,STR002,PRD004,5,1199.0,5995.0
SAL005533,2026-07-06,STR002,PRD005,2,2299.0,4598.0
SAL005534,2026-07-06,STR002,PRD006,1,1799.0,1799.0
SAL005535,2026-07-06,STR002,PRD008,2,1499.0,2998.0
SAL005536,2026-07-06,STR002,PRD009,5,299.0,1495.0
SAL005537,2026-07-06,STR002,PRD010,2,1299.0,2598.0
SAL005538,2026-07-06,STR002,PRD011,1,1599.0,1599.0
SAL005539,2026-07-06,STR002,PRD012,1,199.0,199.0
SAL005540,2026-07-06,STR002,PRD013,3,249.0,747.0
SAL005541,2026-07-06,STR002,PRD015,2,449.0,898.0
SAL005542,2026-07-06,STR002,PRD017,5,649.0,3245.0
SAL005543,2026-07-06,STR002,PRD020,5,1499.0,7495.0
SAL005544,2026-07-06,STR002,PRD022,1,599.0,599.0
SAL005545,2026-07-06,STR002,PRD024,2,1499.0,2998.0
SAL005546,2026-07-06,STR002,PRD025,3,1899.0,5697.0
SAL005547,2026-07-06,STR002,PRD026,8,299.0,2392.0
SAL005548,2026-07-06,STR002,PRD027,3,179.0,537.0
SAL005549,2026-07-06,STR002,PRD029,1,349.0,349.0
SAL005550,2026-07-06,STR002,PRD030,5,199.0,995.0
SAL005551,2026-07-06,STR002,PRD031,2,999.0,1998.0
SAL005552,2026-07-06,STR002,PRD036,7,329.0,2303.0
SAL005553,2026-07-06,STR002,PRD040,2,249.0,498.0
SAL005554,2026-07-06,STR003,PRD001,7,599.0,4193.0
SAL005555,2026-07-06,STR003,PRD003,3,3499.0,10497.0
SAL005556,2026-07-06,STR003,PRD004,3,1199.0,3597.0
SAL005557,2026-07-06,STR003,PRD005,3,2299.0,6897.0
SAL005558,2026-07-06,STR003,PRD006,4,1799.0,7196.0
SAL005559,2026-07-06,STR003,PRD007,4,1999.0,7996.0
SAL005560,2026-07-06,STR003,PRD009,7,299.0,2093.0
SAL005561,2026-07-06,STR003,PRD013,4,249.0,996.0
SAL005562,2026-07-06,STR003,PRD016,3,1199.0,3597.0
SAL005563,2026-07-06,STR003,PRD017,2,649.0,1298.0
SAL005564,2026-07-06,STR003,PRD018,2,899.0,1798.0
SAL005565,2026-07-06,STR003,PRD019,1,1399.0,1399.0
SAL005566,2026-07-06,STR003,PRD021,2,1099.0,2198.0
SAL005567,2026-07-06,STR003,PRD022,1,599.0,599.0
SAL005568,2026-07-06,STR003,PRD023,4,1299.0,5196.0
SAL005569,2026-07-06,STR003,PRD024,1,1499.0,1499.0
SAL005570,2026-07-06,STR003,PRD025,4,1899.0,7596.0
SAL005571,2026-07-06,STR003,PRD026,3,299.0,897.0
SAL005572,2026-07-06,STR003,PRD028,2,499.0,998.0
SAL005573,2026-07-06,STR003,PRD029,1,349.0,349.0
SAL005574,2026-07-06,STR003,PRD031,3,999.0,2997.0
SAL005575,2026-07-06,STR003,PRD035,1,449.0,449.0
SAL005576,2026-07-06,STR003,PRD036,2,329.0,658.0
SAL005577,2026-07-06,STR003,PRD039,7,299.0,2093.0
SAL005578,2026-07-06,STR004,PRD001,5,599.0,2995.0
SAL005579,2026-07-06,STR004,PRD003,1,3499.0,3499.0
SAL005580,2026-07-06,STR004,PRD005,1,2299.0,2299.0
SAL005581,2026-07-06,STR004,PRD008,2,1499.0,2998.0
SAL005582,2026-07-06,STR004,PRD010,2,1299.0,2598.0
SAL005583,2026-07-06,STR004,PRD015,1,449.0,449.0
SAL005584,2026-07-06,STR004,PRD019,1,1399.0,1399.0
SAL005585,2026-07-06,STR004,PRD020,1,1499.0,1499.0
SAL005586,2026-07-06,STR004,PRD022,1,599.0,599.0
SAL005587,2026-07-06,STR004,PRD023,3,1299.0,3897.0
SAL005588,2026-07-06,STR004,PRD024,4,1499.0,5996.0
SAL005589,2026-07-06,STR004,PRD025,2,1899.0,3798.0
SAL005590,2026-07-06,STR004,PRD026,7,299.0,2093.0
SAL005591,2026-07-06,STR004,PRD028,4,499.0,1996.0
SAL005592,2026-07-06,STR004,PRD030,7,199.0,1393.0
SAL005593,2026-07-06,STR004,PRD031,2,999.0,1998.0
SAL005594,2026-07-06,STR004,PRD033,2,849.0,1698.0
SAL005595,2026-07-06,STR004,PRD034,2,399.0,798.0
SAL005596,2026-07-06,STR004,PRD037,2,379.0,758.0
SAL005597,2026-07-06,STR004,PRD038,2,429.0,858.0
SAL005598,2026-07-06,STR004,PRD039,5,299.0,1495.0
SAL005599,2026-07-06,STR004,PRD040,3,249.0,747.0
SAL005600,2026-07-07,STR001,PRD001,6,599.0,3594.0
SAL005601,2026-07-07,STR001,PRD004,6,1199.0,7194.0
SAL005602,2026-07-07,STR001,PRD009,6,299.0,1794.0
SAL005603,2026-07-07,STR001,PRD010,8,1299.0,10392.0
SAL005604,2026-07-07,STR001,PRD011,4,1599.0,6396.0
SAL005605,2026-07-07,STR001,PRD012,4,199.0,796.0
SAL005606,2026-07-07,STR001,PRD013,3,249.0,747.0
SAL005607,2026-07-07,STR001,PRD018,2,899.0,1798.0
SAL005608,2026-07-07,STR001,PRD020,1,1499.0,1499.0
SAL005609,2026-07-07,STR001,PRD022,1,599.0,599.0
SAL005610,2026-07-07,STR001,PRD024,1,1499.0,1499.0
SAL005611,2026-07-07,STR001,PRD026,7,299.0,2093.0
SAL005612,2026-07-07,STR001,PRD029,2,349.0,698.0
SAL005613,2026-07-07,STR001,PRD030,3,199.0,597.0
SAL005614,2026-07-07,STR001,PRD033,1,849.0,849.0
SAL005615,2026-07-07,STR001,PRD034,1,399.0,399.0
SAL005616,2026-07-07,STR001,PRD035,8,449.0,3592.0
SAL005617,2026-07-07,STR001,PRD036,4,329.0,1316.0
SAL005618,2026-07-07,STR001,PRD037,2,379.0,758.0
SAL005619,2026-07-07,STR001,PRD039,5,299.0,1495.0
SAL005620,2026-07-07,STR002,PRD001,3,599.0,1797.0
SAL005621,2026-07-07,STR002,PRD003,2,3499.0,6998.0
SAL005622,2026-07-07,STR002,PRD004,2,1199.0,2398.0
SAL005623,2026-07-07,STR002,PRD005,3,2299.0,6897.0
SAL005624,2026-07-07,STR002,PRD006,3,1799.0,5397.0
SAL005625,2026-07-07,STR002,PRD007,5,1999.0,9995.0
SAL005626,2026-07-07,STR002,PRD009,2,299.0,598.0
SAL005627,2026-07-07,STR002,PRD016,2,1199.0,2398.0
SAL005628,2026-07-07,STR002,PRD020,2,1499.0,2998.0
SAL005629,2026-07-07,STR002,PRD021,1,1099.0,1099.0
SAL005630,2026-07-07,STR002,PRD025,1,1899.0,1899.0
SAL005631,2026-07-07,STR002,PRD026,5,299.0,1495.0
SAL005632,2026-07-07,STR002,PRD027,1,179.0,179.0
SAL005633,2026-07-07,STR002,PRD029,3,349.0,1047.0
SAL005634,2026-07-07,STR002,PRD030,5,199.0,995.0
SAL005635,2026-07-07,STR002,PRD031,2,999.0,1998.0
SAL005636,2026-07-07,STR002,PRD034,5,399.0,1995.0
SAL005637,2026-07-07,STR002,PRD036,3,329.0,987.0
SAL005638,2026-07-07,STR002,PRD037,3,379.0,1137.0
SAL005639,2026-07-07,STR002,PRD038,1,429.0,429.0
SAL005640,2026-07-07,STR002,PRD039,6,299.0,1794.0
SAL005641,2026-07-07,STR002,PRD040,6,249.0,1494.0
SAL005642,2026-07-07,STR003,PRD001,2,599.0,1198.0
SAL005643,2026-07-07,STR003,PRD003,3,3499.0,10497.0
SAL005644,2026-07-07,STR003,PRD005,3,2299.0,6897.0
SAL005645,2026-07-07,STR003,PRD006,3,1799.0,5397.0
SAL005646,2026-07-07,STR003,PRD008,2,1499.0,2998.0
SAL005647,2026-07-07,STR003,PRD009,6,299.0,1794.0
SAL005648,2026-07-07,STR003,PRD010,2,1299.0,2598.0
SAL005649,2026-07-07,STR003,PRD011,3,1599.0,4797.0
SAL005650,2026-07-07,STR003,PRD012,3,199.0,597.0
SAL005651,2026-07-07,STR003,PRD013,1,249.0,249.0
SAL005652,2026-07-07,STR003,PRD017,1,649.0,649.0
SAL005653,2026-07-07,STR003,PRD019,2,1399.0,2798.0
SAL005654,2026-07-07,STR003,PRD020,2,1499.0,2998.0
SAL005655,2026-07-07,STR003,PRD021,4,1099.0,4396.0
SAL005656,2026-07-07,STR003,PRD024,2,1499.0,2998.0
SAL005657,2026-07-07,STR003,PRD025,1,1899.0,1899.0
SAL005658,2026-07-07,STR003,PRD026,2,299.0,598.0
SAL005659,2026-07-07,STR003,PRD029,1,349.0,349.0
SAL005660,2026-07-07,STR003,PRD036,6,329.0,1974.0
SAL005661,2026-07-07,STR003,PRD038,2,429.0,858.0
SAL005662,2026-07-07,STR003,PRD039,5,299.0,1495.0
SAL005663,2026-07-07,STR003,PRD040,3,249.0,747.0
SAL005664,2026-07-07,STR004,PRD001,2,599.0,1198.0
SAL005665,2026-07-07,STR004,PRD002,2,2899.0,5798.0
SAL005666,2026-07-07,STR004,PRD003,1,3499.0,3499.0
SAL005667,2026-07-07,STR004,PRD004,5,1199.0,5995.0
SAL005668,2026-07-07,STR004,PRD006,2,1799.0,3598.0
SAL005669,2026-07-07,STR004,PRD007,4,1999.0,7996.0
SAL005670,2026-07-07,STR004,PRD008,2,1499.0,2998.0
SAL005671,2026-07-07,STR004,PRD009,5,299.0,1495.0
SAL005672,2026-07-07,STR004,PRD011,4,1599.0,6396.0
SAL005673,2026-07-07,STR004,PRD012,3,199.0,597.0
SAL005674,2026-07-07,STR004,PRD015,1,449.0,449.0
SAL005675,2026-07-07,STR004,PRD017,4,649.0,2596.0
SAL005676,2026-07-07,STR004,PRD018,2,899.0,1798.0
SAL005677,2026-07-07,STR004,PRD021,4,1099.0,4396.0
SAL005678,2026-07-07,STR004,PRD024,2,1499.0,2998.0
SAL005679,2026-07-07,STR004,PRD025,1,1899.0,1899.0
SAL005680,2026-07-07,STR004,PRD026,5,299.0,1495.0
SAL005681,2026-07-07,STR004,PRD027,4,179.0,716.0
SAL005682,2026-07-07,STR004,PRD030,6,199.0,1194.0
SAL005683,2026-07-07,STR004,PRD031,1,999.0,999.0
SAL005684,2026-07-07,STR004,PRD034,2,399.0,798.0
SAL005685,2026-07-07,STR004,PRD036,7,329.0,2303.0
SAL005686,2026-07-07,STR004,PRD038,1,429.0,429.0
SAL005687,2026-07-07,STR004,PRD039,4,299.0,1196.0
SAL005688,2026-07-07,STR004,PRD040,7,249.0,1743.0
SAL005689,2026-07-08,STR001,PRD001,4,599.0,2396.0
SAL005690,2026-07-08,STR001,PRD002,2,2899.0,5798.0
SAL005691,2026-07-08,STR001,PRD003,3,3499.0,10497.0
SAL005692,2026-07-08,STR001,PRD004,6,1199.0,7194.0
SAL005693,2026-07-08,STR001,PRD005,2,2299.0,4598.0
SAL005694,2026-07-08,STR001,PRD007,3,1999.0,5997.0
SAL005695,2026-07-08,STR001,PRD009,2,299.0,598.0
SAL005696,2026-07-08,STR001,PRD010,8,1299.0,10392.0
SAL005697,2026-07-08,STR001,PRD011,4,1599.0,6396.0
SAL005698,2026-07-08,STR001,PRD016,1,1199.0,1199.0
SAL005699,2026-07-08,STR001,PRD018,1,899.0,899.0
SAL005700,2026-07-08,STR001,PRD019,2,1399.0,2798.0
SAL005701,2026-07-08,STR001,PRD021,4,1099.0,4396.0
SAL005702,2026-07-08,STR001,PRD026,6,299.0,1794.0
SAL005703,2026-07-08,STR001,PRD027,3,179.0,537.0
SAL005704,2026-07-08,STR001,PRD029,4,349.0,1396.0
SAL005705,2026-07-08,STR001,PRD030,7,199.0,1393.0
SAL005706,2026-07-08,STR001,PRD033,1,849.0,849.0
SAL005707,2026-07-08,STR001,PRD034,1,399.0,399.0
SAL005708,2026-07-08,STR001,PRD036,2,329.0,658.0
SAL005709,2026-07-08,STR001,PRD037,4,379.0,1516.0
SAL005710,2026-07-08,STR001,PRD038,2,429.0,858.0
SAL005711,2026-07-08,STR001,PRD039,6,299.0,1794.0
SAL005712,2026-07-08,STR002,PRD001,6,599.0,3594.0
SAL005713,2026-07-08,STR002,PRD002,5,2899.0,14495.0
SAL005714,2026-07-08,STR002,PRD003,3,3499.0,10497.0
SAL005715,2026-07-08,STR002,PRD004,7,1199.0,8393.0
SAL005716,2026-07-08,STR002,PRD005,3,2299.0,6897.0
SAL005717,2026-07-08,STR002,PRD009,6,299.0,1794.0
SAL005718,2026-07-08,STR002,PRD012,1,199.0,199.0
SAL005719,2026-07-08,STR002,PRD013,1,249.0,249.0
SAL005720,2026-07-08,STR002,PRD018,2,899.0,1798.0
SAL005721,2026-07-08,STR002,PRD020,5,1499.0,7495.0
SAL005722,2026-07-08,STR002,PRD021,1,1099.0,1099.0
SAL005723,2026-07-08,STR002,PRD024,2,1499.0,2998.0
SAL005724,2026-07-08,STR002,PRD026,3,299.0,897.0
SAL005725,2026-07-08,STR002,PRD028,2,499.0,998.0
SAL005726,2026-07-08,STR002,PRD029,3,349.0,1047.0
SAL005727,2026-07-08,STR002,PRD030,6,199.0,1194.0
SAL005728,2026-07-08,STR002,PRD031,3,999.0,2997.0
SAL005729,2026-07-08,STR002,PRD035,2,449.0,898.0
SAL005730,2026-07-08,STR002,PRD037,3,379.0,1137.0
SAL005731,2026-07-08,STR002,PRD039,5,299.0,1495.0
SAL005732,2026-07-08,STR002,PRD040,6,249.0,1494.0
SAL005733,2026-07-08,STR003,PRD001,7,599.0,4193.0
SAL005734,2026-07-08,STR003,PRD002,1,2899.0,2899.0
SAL005735,2026-07-08,STR003,PRD003,2,3499.0,6998.0
SAL005736,2026-07-08,STR003,PRD004,2,1199.0,2398.0
SAL005737,2026-07-08,STR003,PRD008,2,1499.0,2998.0
SAL005738,2026-07-08,STR003,PRD009,5,299.0,1495.0
SAL005739,2026-07-08,STR003,PRD011,1,1599.0,1599.0
SAL005740,2026-07-08,STR003,PRD012,4,199.0,796.0
SAL005741,2026-07-08,STR003,PRD013,2,249.0,498.0
SAL005742,2026-07-08,STR003,PRD014,1,899.0,899.0
SAL005743,2026-07-08,STR003,PRD016,3,1199.0,3597.0
SAL005744,2026-07-08,STR003,PRD017,4,649.0,2596.0
SAL005745,2026-07-08,STR003,PRD018,1,899.0,899.0
SAL005746,2026-07-08,STR003,PRD020,4,1499.0,5996.0
SAL005747,2026-07-08,STR003,PRD021,2,1099.0,2198.0
SAL005748,2026-07-08,STR003,PRD025,1,1899.0,1899.0
SAL005749,2026-07-08,STR003,PRD026,4,299.0,1196.0
SAL005750,2026-07-08,STR003,PRD028,5,499.0,2495.0
SAL005751,2026-07-08,STR003,PRD030,3,199.0,597.0
SAL005752,2026-07-08,STR003,PRD031,2,999.0,1998.0
SAL005753,2026-07-08,STR003,PRD033,2,849.0,1698.0
SAL005754,2026-07-08,STR003,PRD035,1,449.0,449.0
SAL005755,2026-07-08,STR003,PRD036,5,329.0,1645.0
SAL005756,2026-07-08,STR003,PRD038,1,429.0,429.0
SAL005757,2026-07-08,STR003,PRD039,6,299.0,1794.0
SAL005758,2026-07-08,STR003,PRD040,2,249.0,498.0
SAL005759,2026-07-08,STR004,PRD001,4,599.0,2396.0
SAL005760,2026-07-08,STR004,PRD004,5,1199.0,5995.0
SAL005761,2026-07-08,STR004,PRD007,5,1999.0,9995.0
SAL005762,2026-07-08,STR004,PRD009,5,299.0,1495.0
SAL005763,2026-07-08,STR004,PRD019,2,1399.0,2798.0
SAL005764,2026-07-08,STR004,PRD020,3,1499.0,4497.0
SAL005765,2026-07-08,STR004,PRD024,1,1499.0,1499.0
SAL005766,2026-07-08,STR004,PRD025,3,1899.0,5697.0
SAL005767,2026-07-08,STR004,PRD026,3,299.0,897.0
SAL005768,2026-07-08,STR004,PRD029,2,349.0,698.0
SAL005769,2026-07-08,STR004,PRD030,3,199.0,597.0
SAL005770,2026-07-08,STR004,PRD035,1,449.0,449.0
SAL005771,2026-07-08,STR004,PRD037,4,379.0,1516.0
SAL005772,2026-07-08,STR004,PRD039,5,299.0,1495.0
SAL005773,2026-07-09,STR001,PRD001,5,599.0,2995.0
SAL005774,2026-07-09,STR001,PRD002,2,2899.0,5798.0
SAL005775,2026-07-09,STR001,PRD003,2,3499.0,6998.0
SAL005776,2026-07-09,STR001,PRD004,3,1199.0,3597.0
SAL005777,2026-07-09,STR001,PRD005,3,2299.0,6897.0
SAL005778,2026-07-09,STR001,PRD006,3,1799.0,5397.0
SAL005779,2026-07-09,STR001,PRD007,3,1999.0,5997.0
SAL005780,2026-07-09,STR001,PRD009,2,299.0,598.0
SAL005781,2026-07-09,STR001,PRD010,6,1299.0,7794.0
SAL005782,2026-07-09,STR001,PRD015,2,449.0,898.0
SAL005783,2026-07-09,STR001,PRD018,1,899.0,899.0
SAL005784,2026-07-09,STR001,PRD021,3,1099.0,3297.0
SAL005785,2026-07-09,STR001,PRD023,3,1299.0,3897.0
SAL005786,2026-07-09,STR001,PRD024,4,1499.0,5996.0
